mmsi,timestamp,latitude,longitude,speed_knots,course_degrees,vessel_type
316002222,2018-12-18T23:20:00+00:00,29.23530281947898,-88.83321114097869,11.5,34,Cargo
316003333,2018-12-18T23:20:00+00:00,29.16870281947898,-88.79227780764535,4.2,18,Tug
316004444,2018-12-18T23:20:00+00:00,28.984636152812314,-88.7036111409787,14.0,310,Passenger
316001111,2018-12-18T23:40:00+00:00,29.176636152812314,-88.77887780764536,9.2,47,Oil Tanker
316002222,2018-12-18T23:40:00+00:00,29.23580281947898,-88.83287780764536,11.5,34,Cargo
316003333,2018-12-18T23:40:00+00:00,29.16880281947898,-88.79221114097868,4.2,18,Tug
316004444,2018-12-18T23:40:00+00:00,28.984969486145648,-88.70387780764536,14.0,310,Passenger
316001111,2018-12-19T00:00:00+00:00,29.17730281947898,-88.77814447431203,9.2,47,Oil Tanker
316002222,2018-12-19T00:00:00+00:00,29.236302819478983,-88.83254447431203,11.5,34,Cargo
316003333,2018-12-19T00:00:00+00:00,29.16890281947898,-88.79214447431202,4.2,18,Tug
316004444,2018-12-19T00:00:00+00:00,28.98530281947898,-88.70414447431203,14.0,310,Passenger
316001111,2018-12-19T00:20:00+00:00,29.17796948614565,-88.77741114097869,9.2,47,Oil Tanker
316002222,2018-12-19T00:20:00+00:00,29.23680281947898,-88.8322111409787,11.5,34,Cargo
316003333,2018-12-19T00:20:00+00:00,29.16900281947898,-88.79207780764536,4.2,18,Tug
316004444,2018-12-19T00:20:00+00:00,28.985636152812315,-88.70441114097869,14.0,310,Passenger
316001111,2018-12-19T00:40:00+00:00,29.178636152812313,-88.77667780764536,9.2,47,Oil Tanker
316002222,2018-12-19T00:40:00+00:00,29.23730281947898,-88.83187780764537,11.5,34,Cargo
316003333,2018-12-19T00:40:00+00:00,29.16910281947898,-88.79201114097869,4.2,18,Tug
316004444,2018-12-19T00:40:00+00:00,28.98596948614565,-88.70467780764535,14.0,310,Passenger
316001111,2018-12-19T01:00:00+00:00,29.17930281947898,-88.77594447431203,9.2,47,Oil Tanker
316002222,2018-12-19T01:00:00+00:00,29.237802819478983,-88.83154447431203,11.5,34,Cargo
316003333,2018-12-19T01:00:00+00:00,29.169202819478983,-88.79194447431202,4.2,18,Tug
316004444,2018-12-19T01:00:00+00:00,28.986302819478983,-88.70494447431203,14.0,310,Passenger
316001111,2018-12-19T01:20:00+00:00,29.179969486145648,-88.7752111409787,9.2,47,Oil Tanker
316002222,2018-12-19T01:20:00+00:00,29.23830281947898,-88.8312111409787,11.5,34,Cargo
316003333,2018-12-19T01:20:00+00:00,29.169302819478983,-88.79187780764535,4.2,18,Tug
316004444,2018-12-19T01:20:00+00:00,28.986636152812313,-88.70521114097869,14.0,310,Passenger
316001111,2018-12-19T01:40:00+00:00,29.180636152812315,-88.77447780764535,9.2,47,Oil Tanker
316002222,2018-12-19T01:40:00+00:00,29.23880281947898,-88.83087780764536,11.5,34,Cargo
316003333,2018-12-19T01:40:00+00:00,29.169402819478982,-88.79181114097868,4.2,18,Tug
316004444,2018-12-19T01:40:00+00:00,28.986969486145647,-88.70547780764535,14.0,310,Passenger
316001111,2018-12-19T02:00:00+00:00,29.18130281947898,-88.77374447431202,9.2,47,Oil Tanker
316002222,2018-12-19T02:00:00+00:00,29.239302819478983,-88.83054447431203,11.5,34,Cargo
316003333,2018-12-19T02:00:00+00:00,29.169502819478982,-88.79174447431203,4.2,18,Tug
316004444,2018-12-19T02:00:00+00:00,28.98730281947898,-88.70574447431203,14.0,310,Passenger
316001111,2018-12-19T02:20:00+00:00,29.181969486145647,-88.7730111409787,9.2,47,Oil Tanker
316002222,2018-12-19T02:20:00+00:00,29.23980281947898,-88.83021114097869,11.5,34,Cargo
316003333,2018-12-19T02:20:00+00:00,29.169602819478982,-88.79167780764536,4.2,18,Tug
316004444,2018-12-19T02:20:00+00:00,28.987636152812314,-88.70601114097869,14.0,310,Passenger
316001111,2018-12-19T02:40:00+00:00,29.182636152812314,-88.77227780764535,9.2,47,Oil Tanker
316002222,2018-12-19T02:40:00+00:00,29.24030281947898,-88.82987780764536,11.5,34,Cargo
316003333,2018-12-19T02:40:00+00:00,29.16970281947898,-88.79161114097869,4.2,18,Tug
316004444,2018-12-19T02:40:00+00:00,28.987969486145648,-88.70627780764536,14.0,310,Passenger
316001111,2018-12-19T03:00:00+00:00,29.183302819478982,-88.77154447431202,9.2,47,Oil Tanker
316002222,2018-12-19T03:00:00+00:00,29.240802819478983,-88.82954447431203,11.5,34,Cargo
316003333,2018-12-19T03:00:00+00:00,29.16980281947898,-88.79154447431202,4.2,18,Tug
316004444,2018-12-19T03:00:00+00:00,28.98830281947898,-88.70654447431203,14.0,310,Passenger
316001111,2018-12-19T03:20:00+00:00,29.183969486145646,-88.7708111409787,9.2,47,Oil Tanker
316002222,2018-12-19T03:20:00+00:00,29.24130281947898,-88.8292111409787,11.5,34,Cargo
316003333,2018-12-19T03:20:00+00:00,29.16990281947898,-88.79147780764535,4.2,18,Tug
316004444,2018-12-19T03:20:00+00:00,28.988636152812315,-88.70681114097869,14.0,310,Passenger
316001111,2018-12-19T03:40:00+00:00,29.184636152812313,-88.77007780764536,9.2,47,Oil Tanker
316002222,2018-12-19T03:40:00+00:00,29.24180281947898,-88.82887780764537,11.5,34,Cargo
316003333,2018-12-19T03:40:00+00:00,29.17000281947898,-88.79141114097868,4.2,18,Tug
316004444,2018-12-19T03:40:00+00:00,28.98896948614565,-88.70707780764536,14.0,310,Passenger
316001111,2018-12-19T04:00:00+00:00,29.18530281947898,-88.76934447431202,9.2,47,Oil Tanker
316002222,2018-12-19T04:00:00+00:00,29.242302819478983,-88.82854447431203,11.5,34,Cargo
316003333,2018-12-19T04:00:00+00:00,29.17010281947898,-88.79134447431201,4.2,18,Tug
316004444,2018-12-19T04:00:00+00:00,28.98930281947898,-88.70734447431202,14.0,310,Passenger
316001111,2018-12-19T04:20:00+00:00,29.18596948614565,-88.76861114097869,9.2,47,Oil Tanker
316002222,2018-12-19T04:20:00+00:00,29.24280281947898,-88.8282111409787,11.5,34,Cargo
316003333,2018-12-19T04:20:00+00:00,29.17020281947898,-88.79127780764536,4.2,18,Tug
316004444,2018-12-19T04:20:00+00:00,28.989636152812313,-88.70761114097868,14.0,310,Passenger
316001111,2018-12-19T04:40:00+00:00,29.186636152812316,-88.76787780764536,9.2,47,Oil Tanker
316002222,2018-12-19T04:40:00+00:00,29.24330281947898,-88.82787780764536,11.5,34,Cargo
316003333,2018-12-19T04:40:00+00:00,29.17030281947898,-88.79121114097869,4.2,18,Tug
316004444,2018-12-19T04:40:00+00:00,28.989969486145647,-88.70787780764536,14.0,310,Passenger
316001111,2018-12-19T05:00:00+00:00,29.18730281947898,-88.76714447431202,9.2,47,Oil Tanker
316002222,2018-12-19T05:00:00+00:00,29.243802819478983,-88.82754447431203,11.5,34,Cargo
316003333,2018-12-19T05:00:00+00:00,29.17040281947898,-88.79114447431202,4.2,18,Tug
316004444,2018-12-19T05:00:00+00:00,28.99030281947898,-88.70814447431202,14.0,310,Passenger
316001111,2018-12-19T05:20:00+00:00,29.187969486145647,-88.76641114097869,9.2,47,Oil Tanker
316002222,2018-12-19T05:20:00+00:00,29.244302819478982,-88.82721114097869,11.5,34,Cargo
316003333,2018-12-19T05:20:00+00:00,29.17050281947898,-88.79107780764535,4.2,18,Tug
316004444,2018-12-19T05:20:00+00:00,28.990636152812314,-88.7084111409787,14.0,310,Passenger
316001111,2018-12-19T05:40:00+00:00,29.188636152812315,-88.76567780764536,9.2,47,Oil Tanker
316002222,2018-12-19T05:40:00+00:00,29.24480281947898,-88.82687780764536,11.5,34,Cargo
316003333,2018-12-19T05:40:00+00:00,29.17060281947898,-88.79101114097868,4.2,18,Tug
316004444,2018-12-19T05:40:00+00:00,28.990969486145648,-88.70867780764536,14.0,310,Passenger
316001111,2018-12-19T06:00:00+00:00,29.189302819478982,-88.76494447431203,9.2,47,Oil Tanker
316002222,2018-12-19T06:00:00+00:00,29.245302819478983,-88.82654447431203,11.5,34,Cargo
316003333,2018-12-19T06:00:00+00:00,29.170702819478983,-88.79094447431201,4.2,18,Tug
316004444,2018-12-19T06:00:00+00:00,28.99130281947898,-88.70894447431202,14.0,310,Passenger
316001111,2018-12-19T06:20:00+00:00,29.189969486145646,-88.76421114097869,9.2,47,Oil Tanker
316002222,2018-12-19T06:20:00+00:00,29.245802819478982,-88.8262111409787,11.5,34,Cargo
316003333,2018-12-19T06:20:00+00:00,29.170802819478983,-88.79087780764536,4.2,18,Tug
316004444,2018-12-19T06:20:00+00:00,28.991636152812315,-88.7092111409787,14.0,310,Passenger
316001111,2018-12-19T06:40:00+00:00,29.190636152812313,-88.76347780764536,9.2,47,Oil Tanker
316002222,2018-12-19T06:40:00+00:00,29.24630281947898,-88.82587780764537,11.5,34,Cargo
316003333,2018-12-19T06:40:00+00:00,29.170902819478982,-88.79081114097869,4.2,18,Tug
316004444,2018-12-19T06:40:00+00:00,28.99196948614565,-88.70947780764536,14.0,310,Passenger
316001111,2018-12-19T07:00:00+00:00,29.19130281947898,-88.76274447431203,9.2,47,Oil Tanker
316002222,2018-12-19T07:00:00+00:00,29.246802819478983,-88.82554447431203,11.5,34,Cargo
316003333,2018-12-19T07:00:00+00:00,29.171002819478982,-88.79074447431202,4.2,18,Tug
316004444,2018-12-19T07:00:00+00:00,28.99230281947898,-88.70974447431202,14.0,310,Passenger
316001111,2018-12-19T07:20:00+00:00,29.19196948614565,-88.76201114097869,9.2,47,Oil Tanker
316002222,2018-12-19T07:20:00+00:00,29.247302819478982,-88.8252111409787,11.5,34,Cargo
316003333,2018-12-19T07:20:00+00:00,29.171102819478982,-88.79067780764535,4.2,18,Tug
316004444,2018-12-19T07:20:00+00:00,28.992636152812313,-88.7100111409787,14.0,310,Passenger
316001111,2018-12-19T07:40:00+00:00,29.192636152812312,-88.76127780764536,9.2,47,Oil Tanker
316002222,2018-12-19T07:40:00+00:00,29.24780281947898,-88.82487780764536,11.5,34,Cargo
316003333,2018-12-19T07:40:00+00:00,29.17120281947898,-88.79061114097868,4.2,18,Tug
316004444,2018-12-19T07:40:00+00:00,28.992969486145647,-88.71027780764535,14.0,310,Passenger
316001111,2018-12-19T08:00:00+00:00,29.19330281947898,-88.76054447431203,9.2,47,Oil Tanker
316002222,2018-12-19T08:00:00+00:00,29.248302819478983,-88.82454447431203,11.5,34,Cargo
316003333,2018-12-19T08:00:00+00:00,29.17130281947898,-88.79054447431201,4.2,18,Tug
316004444,2018-12-19T08:00:00+00:00,28.99330281947898,-88.71054447431203,14.0,310,Passenger
316001111,2018-12-19T08:20:00+00:00,29.193969486145647,-88.75981114097868,9.2,47,Oil Tanker
316002222,2018-12-19T08:20:00+00:00,29.248802819478982,-88.82421114097869,11.5,34,Cargo
316003333,2018-12-19T08:20:00+00:00,29.17140281947898,-88.79047780764535,4.2,18,Tug
316004444,2018-12-19T08:20:00+00:00,28.993636152812314,-88.71081114097869,14.0,310,Passenger
316001111,2018-12-19T08:40:00+00:00,29.194636152812315,-88.75907780764535,9.2,47,Oil Tanker
316002222,2018-12-19T08:40:00+00:00,29.24930281947898,-88.82387780764536,11.5,34,Cargo
316003333,2018-12-19T08:40:00+00:00,29.17150281947898,-88.79041114097869,4.2,18,Tug
316004444,2018-12-19T08:40:00+00:00,28.993969486145648,-88.71107780764535,14.0,310,Passenger
316001111,2018-12-19T09:00:00+00:00,29.195302819478982,-88.75834447431203,9.2,47,Oil Tanker
316002222,2018-12-19T09:00:00+00:00,29.249802819478983,-88.82354447431203,11.5,34,Cargo
316003333,2018-12-19T09:00:00+00:00,29.17160281947898,-88.79034447431202,4.2,18,Tug
316004444,2018-12-19T09:00:00+00:00,28.994302819478982,-88.71134447431203,14.0,310,Passenger
316001111,2018-12-19T09:20:00+00:00,29.195969486145646,-88.7576111409787,9.2,47,Oil Tanker
316002222,2018-12-19T09:20:00+00:00,29.250302819478982,-88.8232111409787,11.5,34,Cargo
316003333,2018-12-19T09:20:00+00:00,29.17170281947898,-88.79027780764535,4.2,18,Tug
316004444,2018-12-19T09:20:00+00:00,28.994636152812316,-88.71161114097869,14.0,310,Passenger
316001111,2018-12-19T09:40:00+00:00,29.196636152812314,-88.75687780764535,9.2,47,Oil Tanker
316002222,2018-12-19T09:40:00+00:00,29.25080281947898,-88.82287780764537,11.5,34,Cargo
316003333,2018-12-19T09:40:00+00:00,29.17180281947898,-88.79021114097868,4.2,18,Tug
316004444,2018-12-19T09:40:00+00:00,28.99496948614565,-88.71187780764537,14.0,310,Passenger
316001111,2018-12-19T10:00:00+00:00,29.19730281947898,-88.75614447431202,9.2,47,Oil Tanker
316002222,2018-12-19T10:00:00+00:00,29.251302819478983,-88.82254447431202,11.5,34,Cargo
316003333,2018-12-19T10:00:00+00:00,29.17190281947898,-88.79014447431202,4.2,18,Tug
316004444,2018-12-19T10:00:00+00:00,28.99530281947898,-88.71214447431203,14.0,310,Passenger
316001111,2018-12-19T10:20:00+00:00,29.19796948614565,-88.7554111409787,9.2,47,Oil Tanker
316002222,2018-12-19T10:20:00+00:00,29.251802819478982,-88.8222111409787,11.5,34,Cargo
316003333,2018-12-19T10:20:00+00:00,29.17200281947898,-88.79007780764535,4.2,18,Tug
316004444,2018-12-19T10:20:00+00:00,28.995636152812313,-88.71241114097869,14.0,310,Passenger
316001111,2018-12-19T10:40:00+00:00,29.198636152812313,-88.75467780764535,9.2,47,Oil Tanker
316002222,2018-12-19T10:40:00+00:00,29.25230281947898,-88.82187780764536,11.5,34,Cargo
316003333,2018-12-19T10:40:00+00:00,29.17210281947898,-88.79001114097869,4.2,18,Tug
316004444,2018-12-19T10:40:00+00:00,28.995969486145647,-88.71267780764536,14.0,310,Passenger
316001111,2018-12-19T11:00:00+00:00,29.19930281947898,-88.75394447431202,9.2,47,Oil Tanker
316002222,2018-12-19T11:00:00+00:00,29.252802819478983,-88.82154447431203,11.5,34,Cargo
316003333,2018-12-19T11:00:00+00:00,29.172202819478983,-88.78994447431202,4.2,18,Tug
316004444,2018-12-19T11:00:00+00:00,28.99630281947898,-88.71294447431202,14.0,310,Passenger
316001111,2018-12-19T11:20:00+00:00,29.199969486145648,-88.75321114097869,9.2,47,Oil Tanker
316002222,2018-12-19T11:20:00+00:00,29.253302819478982,-88.8212111409787,11.5,34,Cargo
316003333,2018-12-19T11:20:00+00:00,29.172302819478983,-88.78987780764535,4.2,18,Tug
316004444,2018-12-19T11:20:00+00:00,28.996636152812314,-88.71321114097869,14.0,310,Passenger
316001111,2018-12-19T11:40:00+00:00,29.200636152812315,-88.75247780764536,9.2,47,Oil Tanker
316002222,2018-12-19T11:40:00+00:00,29.25380281947898,-88.82087780764536,11.5,34,Cargo
316003333,2018-12-19T11:40:00+00:00,29.172402819478982,-88.78981114097868,4.2,18,Tug
316004444,2018-12-19T11:40:00+00:00,28.996969486145648,-88.71347780764536,14.0,310,Passenger
316001111,2018-12-19T12:00:00+00:00,29.20130281947898,-88.75174447431202,9.2,47,Oil Tanker
316002222,2018-12-19T12:00:00+00:00,29.254302819478983,-88.82054447431203,11.5,34,Cargo
316003333,2018-12-19T12:00:00+00:00,29.172502819478982,-88.78974447431202,4.2,18,Tug
316004444,2018-12-19T12:00:00+00:00,28.997302819478982,-88.71374447431202,14.0,310,Passenger
